103.8660 	EXP 	New trial (rep=0, index=12): OrderedDict([('stimOne', 'stimuli/lamp_light_08_a.png'), ('stimTwo', 'stimuli/lamp_light_08_b.png')])
103.9607 	EXP 	im_1: autoDraw = False
103.9607 	EXP 	im_2: autoDraw = False
103.9607 	EXP 	trial_text: autoDraw = False
103.9607 	EXP 	im_1: image = 'stimuli/lamp_light_08_a.png'
103.9607 	EXP 	im_2: image = 'stimuli/lamp_light_08_b.png'
103.9607 	EXP 	im_1: pos = array([0.1, 0. ])
103.9607 	EXP 	im_2: pos = array([-0.1,  0. ])
103.9607 	EXP 	im_1: autoDraw = True
103.9607 	EXP 	im_2: autoDraw = True
103.9607 	EXP 	trial_text: autoDraw = True
105.5293 	DATA 	Keypress: left
105.5302 	EXP 	New trial (rep=0, index=13): OrderedDict([('stimOne', 'stimuli/hdri_bump_01_a.png'), ('stimTwo', 'stimuli/hdri_bump_01_b.png')])
105.6464 	EXP 	im_1: autoDraw = False
105.6464 	EXP 	im_2: autoDraw = False
105.6464 	EXP 	trial_text: autoDraw = False
105.6464 	EXP 	im_1: image = 'stimuli/hdri_bump_01_a.png'
105.6464 	EXP 	im_2: image = 'stimuli/hdri_bump_01_b.png'
105.6464 	EXP 	im_1: pos = array([0.1, 0. ])
105.6464 	EXP 	im_2: pos = array([-0.1,  0. ])
105.6464 	EXP 	im_1: autoDraw = True
105.6464 	EXP 	im_2: autoDraw = True
105.6464 	EXP 	trial_text: autoDraw = True
110.1614 	DATA 	Keypress: left
110.1622 	EXP 	New trial (rep=0, index=14): OrderedDict([('stimOne', 'stimuli/lamp_light_09_a.png'), ('stimTwo', 'stimuli/lamp_light_09_b.png')])
110.2837 	EXP 	im_1: autoDraw = False
110.2837 	EXP 	im_2: autoDraw = False
110.2837 	EXP 	trial_text: autoDraw = False
110.2837 	EXP 	im_1: image = 'stimuli/lamp_light_09_a.png'
110.2837 	EXP 	im_2: image = 'stimuli/lamp_light_09_b.png'
110.2837 	EXP 	im_1: pos = array([0.1, 0. ])
110.2837 	EXP 	im_2: pos = array([-0.1,  0. ])
110.2837 	EXP 	im_1: autoDraw = True
110.2837 	EXP 	im_2: autoDraw = True
110.2837 	EXP 	trial_text: autoDraw = True
111.7702 	DATA 	Keypress: left
111.7710 	EXP 	New trial (rep=0, index=15): OrderedDict([('stimOne', 'stimuli/hdri_light_09_a.png'), ('stimTwo', 'stimuli/hdri_light_09_b.png')])
111.8864 	EXP 	im_1: autoDraw = False
111.8864 	EXP 	im_2: autoDraw = False
111.8864 	EXP 	trial_text: autoDraw = False
111.8864 	EXP 	im_1: image = 'stimuli/hdri_light_09_a.png'
111.8864 	EXP 	im_2: image = 'stimuli/hdri_light_09_b.png'
111.8864 	EXP 	im_1: pos = array([-0.1,  0. ])
111.8864 	EXP 	im_2: pos = array([0.1, 0. ])
111.8864 	EXP 	im_1: autoDraw = True
111.8864 	EXP 	im_2: autoDraw = True
111.8864 	EXP 	trial_text: autoDraw = True
112.9692 	DATA 	Keypress: left
112.9700 	EXP 	New trial (rep=0, index=16): OrderedDict([('stimOne', 'stimuli/lamp_bump_07_a.png'), ('stimTwo', 'stimuli/lamp_bump_07_b.png')])
113.0860 	EXP 	im_1: autoDraw = False
113.0860 	EXP 	im_2: autoDraw = False
113.0860 	EXP 	trial_text: autoDraw = False
113.0860 	EXP 	im_1: image = 'stimuli/lamp_bump_07_a.png'
113.0860 	EXP 	im_2: image = 'stimuli/lamp_bump_07_b.png'
113.0860 	EXP 	im_1: pos = array([-0.1,  0. ])
113.0860 	EXP 	im_2: pos = array([0.1, 0. ])
113.0860 	EXP 	im_1: autoDraw = True
113.0860 	EXP 	im_2: autoDraw = True
113.0860 	EXP 	trial_text: autoDraw = True
114.2417 	DATA 	Keypress: right
114.2426 	EXP 	New trial (rep=0, index=17): OrderedDict([('stimOne', 'stimuli/lamp_bump_08_a.png'), ('stimTwo', 'stimuli/lamp_bump_08_b.png')])
114.3537 	EXP 	im_1: autoDraw = False
114.3537 	EXP 	im_2: autoDraw = False
114.3537 	EXP 	trial_text: autoDraw = False
114.3537 	EXP 	im_1: image = 'stimuli/lamp_bump_08_a.png'
114.3537 	EXP 	im_2: image = 'stimuli/lamp_bump_08_b.png'
114.3537 	EXP 	im_1: pos = array([-0.1,  0. ])
114.3537 	EXP 	im_2: pos = array([0.1, 0. ])
114.3537 	EXP 	im_1: autoDraw = True
114.3537 	EXP 	im_2: autoDraw = True
114.3537 	EXP 	trial_text: autoDraw = True
117.1292 	DATA 	Keypress: left
117.1300 	EXP 	New trial (rep=0, index=18): OrderedDict([('stimOne', 'stimuli/hdri_bump_08_a.png'), ('stimTwo', 'stimuli/hdri_bump_08_b.png')])
117.2569 	EXP 	im_1: autoDraw = False
117.2569 	EXP 	im_2: autoDraw = False
117.2569 	EXP 	trial_text: autoDraw = False
117.2569 	EXP 	im_1: image = 'stimuli/hdri_bump_08_a.png'
117.2569 	EXP 	im_2: image = 'stimuli/hdri_bump_08_b.png'
117.2569 	EXP 	im_1: pos = array([0.1, 0. ])
117.2569 	EXP 	im_2: pos = array([-0.1,  0. ])
